date,restaurant_id,weather,temperature,promotion_active,orders,delivery_orders,dine_in_orders,avg_order_value,revenue,staff_hours,labor_cost,productivity_per_hour,personnel_cost_ratio
2024-07-22,R0032,sunny,33.6,0,272,57,215,9.84,2676.6,40.15,499.26,66.67,0.1865
2024-07-22,R0042,cloudy,14.9,0,344,87,257,17.67,6077.19,83.88,1121.18,72.45,0.1845
2024-07-22,R0009,sunny,17.2,0,278,13,265,13.89,3862.38,44.13,758.9,87.52,0.1965
2024-07-22,R0041,sunny,22.7,0,215,57,158,14.72,3164.21,31.49,402.76,100.48,0.1273
2024-07-22,R0052,sunny,24.1,1,153,29,124,18.07,2764.47,40.73,677.61,67.87,0.2451
2024-07-22,R0012,sunny,27.1,0,216,93,123,12.58,2717.29,27.31,471.94,99.48,0.1737
2024-07-22,R0021,cloudy,20.8,0,192,59,133,11.13,2136.92,35.25,552.72,60.62,0.2587
2024-07-22,R0040,sunny,25.9,0,295,54,241,13.99,4127.06,49.37,930.25,83.6,0.2254
2024-07-22,R0019,rainy,26.1,1,272,33,239,13.73,3733.3,42.13,730.67,88.62,0.1957
2024-07-22,R0043,sunny,11.4,0,237,62,175,14.59,3457.63,54.14,740.45,63.87,0.2141
2024-07-22,R0057,sunny,23.0,0,299,95,204,17.9,5350.96,57.42,953.04,93.19,0.1781
2024-07-22,R0031,sunny,23.8,0,293,77,216,15.31,4485.4,52.48,792.85,85.47,0.1768
2024-07-22,R0018,sunny,21.4,0,134,39,95,10.93,1464.59,15.56,202.33,94.15,0.1381
2024-07-22,R0020,cloudy,23.8,0,121,32,89,12.82,1550.91,25.2,443.51,61.55,0.286
2024-07-22,R0039,cloudy,23.2,0,309,95,214,10.02,3096.59,44.75,697.04,69.2,0.2251
2024-07-22,R0033,cloudy,18.6,0,206,78,128,12.08,2487.91,20.8,337.32,119.59,0.1356
2024-07-23,R0041,cloudy,21.1,0,156,35,121,12.99,2026.07,22.93,293.28,88.35,0.1448
2024-07-23,R0055,sunny,22.6,1,166,35,131,15.61,2591.08,42.67,845.59,60.73,0.3263
2024-07-23,R0010,rainy,17.0,0,225,68,157,10.46,2354.6,34.31,504.34,68.63,0.2142
2024-07-23,R0026,sunny,18.2,0,309,37,272,13.0,4016.36,79.5,1035.58,50.52,0.2578
2024-07-23,R0005,sunny,32.4,0,226,49,177,14.63,3305.61,35.48,597.24,93.16,0.1807
2024-07-23,R0009,sunny,25.3,0,301,65,236,12.74,3833.52,50.03,860.38,76.62,0.2244
2024-07-23,R0016,cloudy,24.8,0,141,40,101,14.12,1990.27,27.38,392.27,72.69,0.1971
2024-07-23,R0059,sunny,25.5,0,309,90,219,13.6,4201.96,35.83,660.22,117.29,0.1571
2024-07-23,R0021,rainy,24.5,0,220,64,156,8.3,1826.58,25.21,395.28,72.46,0.2164
2024-07-23,R0001,sunny,20.2,0,359,49,310,18.8,6748.97,106.58,1278.95,63.32,0.1895
2024-07-23,R0054,sunny,29.2,0,345,72,273,6.02,2076.35,19.82,295.47,104.76,0.1423
2024-07-23,R0033,sunny,19.5,0,261,112,149,14.15,3692.67,35.77,580.04,103.23,0.1571
2024-07-23,R0045,cloudy,20.5,0,135,46,89,19.43,2623.6,44.3,544.09,59.22,0.2074
2024-07-23,R0038,cloudy,19.0,0,76,15,61,12.8,972.45,12.0,160.7,81.04,0.1653
2024-07-23,R0034,cloudy,25.6,0,207,86,121,16.89,3495.61,32.1,531.99,108.89,0.1522
2024-07-23,R0018,rainy,31.7,0,149,17,132,7.95,1183.94,13.26,172.5,89.27,0.1457
2024-07-23,R0002,sunny,20.8,0,227,72,155,13.47,3057.99,33.27,444.68,91.93,0.1454
2024-07-23,R0046,sunny,14.9,0,353,85,268,11.59,4091.12,45.54,664.02,89.83,0.1623
2024-07-23,R0022,cloudy,27.3,0,156,20,136,17.66,2755.05,40.32,600.89,68.32,0.2181
2024-07-23,R0043,sunny,31.9,1,325,120,205,15.13,4916.01,77.02,1053.4,63.83,0.2143
2024-07-23,R0013,cloudy,19.4,0,210,51,159,12.76,2679.26,34.37,423.17,77.94,0.1579
2024-07-23,R0027,sunny,26.3,0,213,63,150,14.02,2985.23,33.23,503.3,89.85,0.1686
2024-07-23,R0007,sunny,19.2,0,326,89,237,14.76,4812.53,67.25,901.15,71.56,0.1873
2024-07-23,R0006,sunny,29.7,1,271,39,232,19.93,5401.77,78.09,1131.06,69.17,0.2094
2024-07-23,R0037,sunny,10.5,0,213,45,168,12.03,2563.28,30.16,573.65,84.98,0.2238
2024-07-23,R0049,rainy,30.4,0,205,54,151,12.51,2564.22,33.78,553.35,75.9,0.2158
2024-07-23,R0029,sunny,28.4,0,270,40,230,14.5,3915.39,47.1,845.74,83.13,0.216
2024-07-23,R0025,cloudy,25.9,0,159,23,136,11.93,1897.52,26.07,424.44,72.8,0.2237
2024-07-23,R0058,cloudy,19.5,0,350,65,285,14.16,4955.07,69.2,1084.11,71.61,0.2188
2024-07-23,R0048,cloudy,18.7,0,125,24,101,12.77,1596.41,22.15,328.52,72.08,0.2058
2024-07-23,R0040,sunny,20.3,0,258,111,147,14.58,3762.03,53.38,1005.81,70.48,0.2674
2024-07-23,R0017,sunny,24.5,0,213,28,185,13.39,2851.46,39.47,569.98,72.25,0.1999
2024-07-23,R0024,sunny,18.1,0,226,70,156,10.77,2433.93,34.81,505.59,69.93,0.2077
2024-07-23,R0031,cloudy,23.6,0,282,69,213,16.61,4684.91,52.6,794.64,89.07,0.1696
2024-07-23,R0030,sunny,22.7,0,202,34,168,13.93,2813.64,32.67,680.14,86.13,0.2417
2024-07-23,R0014,rainy,23.1,0,238,41,197,13.89,3306.58,48.57,836.66,68.08,0.253
2024-07-23,R0012,sunny,20.6,0,213,82,131,17.34,3692.37,37.62,649.94,98.16,0.176
2024-07-23,R0053,sunny,17.5,0,221,71,150,16.01,3538.95,48.94,745.9,72.31,0.2108
2024-07-23,R0060,sunny,19.5,0,300,87,213,11.95,3584.26,55.62,852.74,64.45,0.2379
2024-07-23,R0039,rainy,17.2,0,320,132,188,9.68,3096.44,29.1,453.35,106.39,0.1464
2024-07-23,R0003,cloudy,22.5,0,328,63,265,14.59,4785.92,58.38,779.48,81.98,0.1629
2024-07-23,R0004,sunny,36.4,0,280,119,161,13.55,3792.81,47.3,711.31,80.18,0.1875
2024-07-23,R0057,sunny,33.4,1,380,47,333,14.61,5552.09,47.91,795.28,115.87,0.1432
2024-07-23,R0028,rainy,24.0,0,228,58,170,10.73,2447.55,29.26,351.07,83.66,0.1434
2024-07-23,R0036,sunny,16.0,0,341,73,268,9.48,3234.1,37.79,501.28,85.57,0.155
2024-07-23,R0019,rainy,22.4,0,225,87,138,11.34,2551.79,37.08,643.17,68.81,0.252
2024-07-23,R0052,sunny,17.2,0,138,26,112,15.25,2105.11,34.1,567.32,61.73,0.2695
2024-07-23,R0056,cloudy,17.0,1,250,60,190,12.96,3240.98,35.96,462.68,90.14,0.1428
2024-07-23,R0008,cloudy,24.9,0,235,30,205,14.03,3296.17,43.95,608.05,75.0,0.1845
2024-07-23,R0044,sunny,29.8,0,193,55,138,11.09,2140.88,32.37,458.84,66.14,0.2143
2024-07-23,R0023,sunny,25.7,0,334,43,291,14.52,4849.33,45.8,750.7,105.89,0.1548
2024-07-23,R0042,sunny,26.2,0,436,90,346,16.21,7067.75,82.88,1107.89,85.27,0.1568
2024-07-23,R0015,sunny,14.4,1,311,72,239,14.66,4560.81,62.13,860.24,73.4,0.1886
2024-07-23,R0032,rainy,26.9,0,238,25,213,12.21,2905.44,40.48,503.4,71.78,0.1733
2024-07-23,R0047,rainy,24.3,0,188,50,138,14.73,2769.91,41.71,691.87,66.41,0.2498
2024-07-23,R0051,sunny,25.9,0,152,37,115,11.7,1778.22,23.99,443.35,74.11,0.2493
2024-07-23,R0035,cloudy,29.4,0,134,35,99,15.74,2109.36,26.32,521.44,80.13,0.2472
2024-07-23,R0011,sunny,18.2,0,407,131,276,12.17,4953.96,85.47,1531.75,57.96,0.3092
2024-07-23,R0020,cloudy,16.1,0,170,43,127,11.86,2016.16,26.41,464.9,76.33,0.2306
2024-07-23,R0050,cloudy,23.1,0,230,62,168,12.79,2942.09,24.27,370.23,121.24,0.1258
2024-07-24,R0019,sunny,20.1,0,255,25,230,15.63,3984.55,49.41,856.9,80.65,0.2151
2024-07-24,R0058,sunny,22.5,0,328,68,260,14.28,4682.86,68.82,1078.16,68.04,0.2302
2024-07-24,R0053,cloudy,34.0,0,229,75,154,12.54,2871.2,31.14,474.63,92.2,0.1653
2024-07-24,R0028,sunny,22.7,0,259,25,234,10.78,2791.05,39.67,475.99,70.36,0.1705
2024-07-24,R0040,cloudy,34.1,0,281,68,213,14.93,4195.07,55.45,1044.93,75.65,0.2491
2024-07-24,R0015,sunny,28.1,0,249,54,195,15.06,3749.03,52.85,731.69,70.94,0.1952
2024-07-24,R0048,cloudy,19.7,1,144,33,111,13.74,1978.12,23.09,342.44,85.69,0.1731
2024-07-24,R0033,sunny,15.7,0,217,70,147,13.02,2825.57,29.45,477.52,95.94,0.169
2024-07-24,R0045,sunny,29.9,0,164,65,99,19.59,3213.41,47.31,581.08,67.92,0.1808
2024-07-24,R0023,cloudy,38.2,0,251,54,197,15.14,3799.08,38.08,624.23,99.76,0.1643
2024-07-24,R0041,rainy,31.4,0,168,48,120,12.63,2122.35,23.68,302.87,89.62,0.1427
2024-07-24,R0039,sunny,15.6,0,383,146,237,7.52,2878.85,37.8,588.73,76.17,0.2045
2024-07-24,R0029,sunny,15.1,0,341,116,225,13.39,4565.73,51.0,915.75,89.53,0.2006
2024-07-24,R0051,sunny,28.7,0,150,40,110,11.87,1780.26,21.59,398.94,82.46,0.2241
2024-07-24,R0037,sunny,30.8,0,207,77,130,14.29,2957.14,36.86,701.09,80.22,0.2371
2024-07-24,R0035,sunny,32.7,0,120,31,89,20.44,2452.61,29.21,578.72,83.95,0.236
2024-07-24,R0020,sunny,24.9,0,157,35,122,12.14,1906.15,27.49,483.9,69.33,0.2539
2024-07-24,R0018,sunny,19.7,0,156,32,124,11.0,1715.76,17.96,233.62,95.52,0.1362
2024-07-24,R0008,rainy,27.4,0,258,74,184,17.9,4619.14,58.71,812.27,78.68,0.1758
2024-07-24,R0006,sunny,25.7,0,228,55,173,21.01,4790.62,50.75,735.01,94.4,0.1534
2024-07-24,R0007,sunny,20.2,0,277,32,245,15.5,4292.91,59.73,800.34,71.87,0.1864
2024-07-24,R0022,cloudy,19.8,0,160,49,111,17.88,2860.01,45.7,681.02,62.58,0.2381
2024-07-24,R0027,cloudy,20.4,0,264,71,193,13.91,3673.13,38.72,586.6,94.85,0.1597
2024-07-24,R0047,cloudy,18.7,0,224,25,199,16.58,3712.93,58.27,966.5,63.72,0.2603
2024-07-24,R0025,cloudy,26.1,1,154,48,106,9.92,1527.78,13.35,217.33,114.47,0.1423
2024-07-24,R0016,sunny,23.4,0,156,32,124,14.72,2296.81,27.02,387.08,85.01,0.1685
2024-07-24,R0013,sunny,22.3,0,284,100,184,12.93,3670.91,55.11,678.4,66.61,0.1848
2024-07-24,R0043,sunny,16.8,0,276,129,147,19.76,5452.9,64.59,883.37,84.43,0.162
2024-07-24,R0031,sunny,16.9,0,294,45,249,13.7,4027.46,50.13,757.42,80.34,0.1881
2024-07-24,R0049,cloudy,22.0,0,187,26,161,13.52,2527.75,30.41,498.1,83.12,0.1971
2024-07-24,R0060,cloudy,24.3,0,300,50,250,12.73,3820.24,44.54,682.96,85.77,0.1788
2024-07-24,R0024,rainy,22.0,0,236,80,156,14.02,3307.92,49.62,720.75,66.67,0.2179
2024-07-24,R0017,sunny,19.3,0,232,11,221,12.97,3008.81,36.0,519.89,83.58,0.1728
2024-07-24,R0042,sunny,22.0,1,597,145,452,17.2,10266.17,117.24,1567.17,87.56,0.1527
2024-07-24,R0059,sunny,14.2,0,243,67,176,10.86,2638.45,28.55,526.08,92.42,0.1994
2024-07-24,R0005,sunny,25.9,0,253,67,186,12.37,3130.48,30.59,514.82,102.34,0.1645
2024-07-24,R0044,sunny,18.0,0,216,42,174,8.32,1797.18,24.05,340.88,74.74,0.1897
2024-07-24,R0026,rainy,26.7,0,259,31,228,11.88,3076.29,52.94,689.55,58.11,0.2241
2024-07-24,R0032,sunny,26.9,0,332,44,288,13.38,4440.89,72.4,900.34,61.34,0.2027
2024-07-24,R0001,cloudy,17.1,0,266,55,211,14.48,3852.73,53.07,636.79,72.6,0.1653
2024-07-24,R0003,rainy,21.5,0,350,129,221,16.27,5693.84,65.21,870.67,87.32,0.1529
2024-07-24,R0010,rainy,25.3,1,282,98,184,8.22,2317.31,30.97,455.28,74.82,0.1965
2024-07-24,R0054,cloudy,23.9,0,395,50,345,5.64,2227.87,28.62,426.61,77.85,0.1915
2024-07-24,R0056,sunny,28.9,0,248,82,166,12.27,3043.13,36.49,469.51,83.4,0.1543
2024-07-24,R0050,sunny,28.9,0,232,98,134,14.34,3326.1,31.21,476.19,106.57,0.1432
2024-07-24,R0011,rainy,8.2,0,342,87,255,8.84,3024.18,54.46,975.97,55.53,0.3227
2024-07-24,R0009,sunny,18.6,0,277,37,240,14.66,4059.68,48.16,828.15,84.3,0.204
2024-07-24,R0055,sunny,17.5,0,137,41,96,14.1,1932.36,27.88,552.54,69.31,0.2859
2024-07-24,R0002,sunny,33.5,0,268,86,182,13.51,3619.94,39.33,525.7,92.05,0.1452
2024-07-24,R0012,cloudy,14.7,0,186,57,129,15.42,2867.89,30.86,533.12,92.95,0.1859
2024-07-24,R0004,sunny,19.4,1,354,62,292,14.52,5141.66,75.59,1136.74,68.02,0.2211
2024-07-24,R0030,sunny,19.7,0,277,42,235,11.89,3293.36,41.06,854.91,80.21,0.2596
2024-07-24,R0034,sunny,19.8,1,264,78,186,14.18,3742.65,36.74,608.78,101.88,0.1627
2024-07-24,R0046,sunny,17.9,0,420,164,256,9.23,3875.37,43.52,634.5,89.05,0.1637
2024-07-24,R0052,sunny,22.8,0,151,43,108,14.38,2171.3,30.37,505.24,71.49,0.2327
2024-07-24,R0014,rainy,17.0,0,226,58,168,14.57,3293.28,47.88,824.71,68.79,0.2504
2024-07-24,R0036,sunny,23.1,0,362,133,229,10.46,3788.24,44.67,592.41,84.81,0.1564
2024-07-24,R0021,sunny,31.9,0,243,16,227,10.2,2479.29,35.08,550.12,70.67,0.2219
2024-07-24,R0038,cloudy,12.7,0,81,19,62,12.29,995.34,16.5,221.01,60.31,0.222
2024-07-24,R0057,cloudy,14.9,1,460,73,387,18.13,8338.82,79.24,1315.21,105.23,0.1577
2024-07-25,R0035,sunny,30.2,0,143,19,124,16.1,2302.92,25.08,496.82,91.82,0.2157
2024-07-25,R0024,sunny,22.8,0,204,23,181,9.69,1977.58,30.18,438.41,65.52,0.2217
2024-07-25,R0045,cloudy,23.5,0,149,34,115,21.04,3134.92,47.87,587.94,65.49,0.1875
2024-07-25,R0003,rainy,16.5,1,338,134,204,16.81,5682.43,68.31,912.08,83.18,0.1605
2024-07-25,R0001,sunny,27.2,0,322,37,285,15.95,5134.3,94.25,1131.0,54.48,0.2203
2024-07-25,R0011,sunny,19.4,0,410,107,303,10.23,4195.91,72.21,1293.97,58.11,0.3084
2024-07-25,R0038,sunny,21.8,0,98,4,94,12.6,1234.57,23.06,308.77,53.55,0.2501
2024-07-25,R0051,sunny,22.8,0,170,53,117,10.18,1730.44,16.62,307.09,104.12,0.1775
2024-07-25,R0020,cloudy,38.7,0,187,22,165,13.03,2437.28,42.59,749.58,57.23,0.3075
2024-07-25,R0032,sunny,23.1,0,253,52,201,12.58,3182.71,47.99,596.85,66.32,0.1875
2024-07-25,R0009,rainy,25.2,0,299,53,246,14.35,4291.42,46.02,791.46,93.25,0.1844
2024-07-25,R0014,rainy,25.5,0,267,59,208,13.61,3633.51,50.23,865.34,72.33,0.2382
2024-07-25,R0013,sunny,27.8,1,277,49,228,12.89,3569.17,50.88,626.43,70.14,0.1755
2024-07-25,R0017,cloudy,26.0,0,246,39,207,14.67,3608.32,43.53,628.7,82.89,0.1742
2024-07-25,R0023,rainy,26.2,0,339,68,271,15.41,5225.4,49.13,805.33,106.36,0.1541
2024-07-25,R0012,sunny,18.3,0,244,70,174,16.04,3914.95,43.91,758.74,89.15,0.1938
2024-07-25,R0052,sunny,17.3,0,147,16,131,15.84,2328.62,44.1,733.59,52.81,0.315
2024-07-25,R0040,sunny,20.9,0,343,96,247,15.69,5381.32,76.26,1436.93,70.57,0.267
2024-07-25,R0046,sunny,23.5,0,397,121,276,10.25,4069.63,53.9,785.8,75.51,0.1931
2024-07-25,R0010,sunny,16.2,0,274,73,201,10.05,2753.21,38.67,568.44,71.2,0.2065
2024-07-25,R0053,cloudy,18.7,0,251,69,182,13.56,3402.36,54.23,826.54,62.74,0.2429
2024-07-25,R0055,rainy,15.1,0,154,46,108,15.9,2448.64,38.23,757.58,64.06,0.3094
2024-07-25,R0029,cloudy,32.0,0,358,32,326,15.1,5404.11,73.22,1314.83,73.8,0.2433
2024-07-25,R0037,sunny,26.3,0,253,59,194,14.37,3636.68,44.55,847.32,81.63,0.233
2024-07-25,R0042,sunny,21.8,0,467,84,383,18.82,8788.62,121.7,1626.73,72.22,0.1851
2024-07-25,R0028,sunny,20.0,0,299,74,225,9.32,2786.62,40.58,486.94,68.67,0.1747
2024-07-25,R0048,sunny,22.3,0,144,24,120,13.13,1890.72,21.77,322.93,86.85,0.1708
2024-07-25,R0018,cloudy,32.5,0,165,34,131,10.69,1763.86,27.19,353.66,64.87,0.2005
2024-07-25,R0006,cloudy,31.0,0,238,98,140,16.81,4001.81,48.54,703.07,82.44,0.1757
2024-07-25,R0027,sunny,27.1,0,212,60,152,12.09,2562.99,30.89,467.99,82.96,0.1826
2024-07-25,R0004,cloudy,16.4,0,268,26,242,15.35,4113.51,50.87,765.03,80.86,0.186
2024-07-25,R0056,sunny,22.3,0,301,82,219,13.53,4071.23,48.57,624.94,83.83,0.1535
2024-07-25,R0047,sunny,19.8,0,284,72,212,14.4,4088.53,56.36,934.86,72.54,0.2287
2024-07-25,R0005,cloudy,23.8,0,241,26,215,11.84,2854.49,37.04,623.48,77.06,0.2184
2024-07-25,R0016,sunny,19.4,0,189,47,142,15.78,2981.64,40.82,584.76,73.05,0.1961
2024-07-25,R0034,cloudy,19.1,0,192,96,96,17.52,3364.6,29.6,490.56,113.66,0.1458
2024-07-25,R0044,cloudy,17.4,0,194,67,127,9.05,1754.99,24.13,342.08,72.73,0.1949
2024-07-25,R0057,cloudy,16.1,0,428,123,305,16.3,6976.23,61.42,1019.5,113.57,0.1461
2024-07-25,R0043,sunny,27.2,0,287,99,188,17.31,4966.95,69.83,955.14,71.13,0.1923
2024-07-25,R0022,sunny,28.6,0,244,35,209,18.49,4510.93,62.2,926.92,72.52,0.2055
2024-07-25,R0054,sunny,25.0,0,382,91,291,6.75,2579.42,29.79,444.07,86.59,0.1722
2024-07-25,R0036,sunny,26.5,0,435,97,338,10.23,4451.16,48.45,642.57,91.88,0.1444
2024-07-25,R0030,sunny,28.2,0,212,49,163,13.81,2927.27,38.56,802.89,75.91,0.2743
2024-07-25,R0021,cloudy,29.1,0,204,43,161,9.19,1873.94,26.35,413.19,71.12,0.2205
2024-07-25,R0049,sunny,21.3,0,322,63,259,15.31,4928.22,56.43,924.24,87.34,0.1875
2024-07-25,R0060,cloudy,31.2,0,332,116,216,10.74,3566.46,57.6,883.17,61.92,0.2476
2024-07-25,R0033,cloudy,26.0,0,245,106,139,14.2,3480.04,34.92,566.2,99.66,0.1627
2024-07-25,R0002,sunny,22.9,0,256,143,113,12.23,3129.86,30.81,411.86,101.58,0.1316
2024-07-25,R0041,sunny,22.4,0,213,54,159,13.17,2804.66,32.56,416.38,86.15,0.1485
2024-07-25,R0008,sunny,23.2,0,315,80,235,13.78,4340.54,55.18,763.47,78.66,0.1759
2024-07-25,R0025,sunny,31.2,0,189,39,150,10.75,2031.49,19.16,311.94,106.05,0.1536
2024-07-25,R0026,cloudy,20.7,0,414,87,327,17.53,7259.4,112.55,1466.16,64.5,0.202
2024-07-25,R0007,cloudy,13.3,0,292,64,228,12.0,3504.73,47.03,630.24,74.51,0.1798
2024-07-25,R0015,sunny,22.6,0,229,95,134,14.8,3388.72,43.53,602.65,77.85,0.1778
2024-07-25,R0058,rainy,23.0,0,347,53,294,12.13,4210.6,44.71,700.44,94.18,0.1664
2024-07-25,R0031,sunny,17.8,0,311,72,239,14.89,4630.72,59.85,904.18,77.38,0.1953
2024-07-25,R0059,sunny,23.9,0,298,31,267,12.82,3819.33,35.31,650.72,108.16,0.1704
2024-07-25,R0039,sunny,16.8,0,395,63,332,11.76,4644.42,54.65,851.22,84.99,0.1833
2024-07-25,R0019,sunny,15.0,1,328,84,244,13.22,4336.26,60.64,1051.71,71.51,0.2425
2024-07-25,R0050,sunny,32.7,0,291,60,231,12.66,3685.48,31.7,483.7,116.25,0.1312
2024-07-26,R0005,cloudy,21.2,0,292,64,228,13.44,3925.59,45.78,770.49,85.75,0.1963
2024-07-26,R0026,sunny,20.3,0,369,88,281,12.43,4585.2,83.11,1082.65,55.17,0.2361
2024-07-26,R0059,rainy,20.9,0,326,43,283,12.72,4146.9,43.21,796.32,95.97,0.192
2024-07-26,R0030,sunny,12.7,0,228,37,191,12.27,2797.18,35.9,747.49,77.91,0.2672
2024-07-26,R0055,rainy,17.1,1,174,31,143,13.24,2303.53,36.6,725.35,62.94,0.3149
2024-07-26,R0046,sunny,30.7,0,480,166,314,11.45,5497.5,66.04,962.75,83.25,0.1751
2024-07-26,R0012,cloudy,13.1,0,294,144,150,14.66,4308.82,39.6,684.18,108.81,0.1588
2024-07-26,R0060,sunny,25.1,0,444,100,344,5.5,2442.0,38.22,586.04,63.89,0.24
2024-07-26,R0014,cloudy,23.7,0,317,103,214,12.83,4066.43,47.57,819.5,85.48,0.2015
2024-07-26,R0041,sunny,13.3,0,280,47,233,15.02,4205.92,55.53,710.16,75.74,0.1688
2024-07-26,R0017,cloudy,15.7,0,313,58,255,12.44,3894.23,44.9,648.37,86.74,0.1665
2024-07-26,R0040,sunny,25.0,0,445,162,283,16.37,7285.33,110.89,2089.6,65.7,0.2868
2024-07-26,R0058,cloudy,23.0,0,413,54,359,11.19,4622.8,58.93,923.25,78.44,0.1997
2024-07-26,R0053,rainy,15.2,0,249,88,161,10.15,2527.71,33.34,508.08,75.83,0.201
2024-07-26,R0049,sunny,25.2,0,309,103,206,13.76,4252.38,50.65,829.66,83.95,0.1951
2024-07-26,R0002,sunny,23.5,0,280,113,167,12.88,3607.18,40.05,535.4,90.06,0.1484
2024-07-26,R0009,sunny,26.1,0,385,117,268,13.48,5188.78,58.84,1011.86,88.19,0.195
2024-07-26,R0010,sunny,19.6,0,339,102,237,10.65,3608.71,38.57,567.02,93.56,0.1571
2024-07-26,R0001,rainy,28.6,0,352,118,234,14.39,5066.53,85.88,1030.56,59.0,0.2034
2024-07-26,R0039,sunny,29.2,0,415,89,326,11.07,4592.47,65.0,1012.42,70.66,0.2205
2024-07-26,R0020,sunny,13.8,0,167,61,106,11.58,1934.03,32.87,578.5,58.84,0.2991
2024-07-26,R0015,sunny,23.2,0,280,38,242,13.81,3867.39,48.26,668.12,80.14,0.1728
2024-07-26,R0035,sunny,28.6,0,190,32,158,17.2,3268.38,42.96,850.93,76.09,0.2604
2024-07-26,R0047,sunny,17.1,0,317,67,250,13.97,4430.06,61.96,1027.8,71.49,0.232
2024-07-26,R0008,rainy,12.5,0,268,17,251,15.33,4108.3,39.68,549.02,103.54,0.1336
2024-07-26,R0028,sunny,19.5,0,336,49,287,11.99,4029.15,48.36,580.33,83.31,0.144
2024-07-26,R0019,sunny,25.1,0,313,99,214,12.91,4041.55,51.57,894.38,78.37,0.2213
2024-07-26,R0042,sunny,22.4,0,548,117,431,17.96,9841.96,135.29,1808.39,72.75,0.1837
2024-07-26,R0023,cloudy,21.6,0,400,99,301,14.67,5866.44,52.43,859.43,111.89,0.1465
2024-07-26,R0054,cloudy,20.8,0,467,64,403,6.79,3170.19,37.14,553.63,85.36,0.1746
2024-07-26,R0004,cloudy,25.1,0,456,93,363,12.07,5505.32,74.38,1118.53,74.02,0.2032
2024-07-26,R0052,sunny,16.8,0,166,47,119,16.51,2740.25,33.44,556.36,81.94,0.203
2024-07-26,R0057,cloudy,31.0,0,364,86,278,16.57,6029.79,53.9,894.68,111.86,0.1484
2024-07-26,R0056,cloudy,22.2,0,297,62,235,12.47,3702.38,43.41,558.64,85.28,0.1509
2024-07-26,R0044,cloudy,29.5,0,265,71,194,11.98,3174.4,50.46,715.32,62.91,0.2253
2024-07-26,R0050,cloudy,32.1,0,262,86,176,14.92,3908.38,30.31,462.5,128.93,0.1183
2024-07-26,R0032,cloudy,14.8,0,393,22,371,12.42,4879.28,86.46,1075.28,56.43,0.2204
2024-07-26,R0021,sunny,12.9,0,364,109,255,6.85,2493.2,32.89,515.78,75.8,0.2069
2024-07-26,R0034,sunny,24.8,1,239,70,169,14.5,3466.29,41.66,690.35,83.21,0.1992
2024-07-26,R0038,sunny,20.6,0,127,45,82,14.11,1792.56,33.4,447.26,53.67,0.2495
2024-07-26,R0024,sunny,21.4,0,225,35,190,10.07,2266.4,39.09,567.81,57.98,0.2505
2024-07-26,R0036,cloudy,16.0,0,368,56,312,10.34,3804.47,49.28,653.57,77.21,0.1718
2024-07-26,R0029,sunny,19.9,0,333,72,261,14.3,4761.67,74.74,1342.13,63.71,0.2819
2024-07-26,R0051,cloudy,27.2,0,209,47,162,11.73,2451.69,23.27,429.99,105.36,0.1754
2024-07-26,R0025,rainy,33.5,0,197,24,173,9.04,1780.6,21.02,342.37,84.69,0.1923
2024-07-26,R0027,sunny,33.1,0,274,98,176,10.44,2859.83,30.06,455.38,95.13,0.1592
2024-07-26,R0033,cloudy,33.0,0,278,101,177,14.5,4029.99,45.38,735.76,88.81,0.1826
2024-07-26,R0006,sunny,16.7,0,292,75,217,20.15,5883.09,75.58,1094.74,77.84,0.1861
2024-07-26,R0048,sunny,20.8,0,154,32,122,14.78,2275.74,21.27,315.55,106.98,0.1387
2024-07-26,R0022,sunny,23.8,1,245,32,213,18.53,4540.36,69.13,1030.2,65.68,0.2269
2024-07-26,R0003,sunny,22.9,0,421,108,313,14.29,6017.29,64.99,867.76,92.59,0.1442
2024-07-26,R0043,cloudy,22.0,0,298,70,228,18.55,5528.41,83.6,1143.36,66.13,0.2068
2024-07-26,R0037,cloudy,21.7,0,257,45,212,15.79,4057.93,52.61,1000.66,77.13,0.2466
2024-07-26,R0045,sunny,23.4,0,204,65,139,17.87,3645.24,50.34,618.26,72.41,0.1696
2024-07-26,R0016,cloudy,23.1,0,177,47,130,14.05,2487.08,33.1,474.17,75.14,0.1907
2024-07-26,R0013,cloudy,23.8,1,308,48,260,12.69,3908.9,54.95,676.53,71.13,0.1731
2024-07-26,R0031,sunny,24.0,0,385,87,298,15.18,5845.03,58.16,878.64,100.51,0.1503
2024-07-26,R0011,cloudy,17.2,0,524,110,414,12.5,6548.55,112.96,2024.41,57.97,0.3091
2024-07-26,R0007,sunny,22.3,0,396,62,334,12.61,4994.09,70.72,947.6,70.62,0.1897
2024-07-26,R0018,cloudy,24.1,0,205,27,178,9.76,2001.44,25.15,327.06,79.59,0.1634
2024-07-27,R0019,sunny,20.6,0,388,56,332,11.55,4482.5,71.44,1238.98,62.75,0.2764
2024-07-27,R0005,sunny,24.2,0,366,56,310,12.69,4645.64,52.56,884.58,88.39,0.1904
2024-07-27,R0006,sunny,23.1,1,397,67,330,18.1,7185.62,89.06,1289.9,80.69,0.1795
2024-07-27,R0038,sunny,23.0,0,175,29,146,14.25,2493.22,42.0,562.43,59.37,0.2256
