date,restaurant_id,city,restaurant_type,weekday,weekday_name,month,is_weekend,is_holiday,weather,temperature,promotion_active,orders,delivery_orders,dine_in_orders,avg_order_value,revenue,staff_hours,hourly_wage,labor_cost,productivity_per_hour,personnel_cost_ratio
2024-04-06,R0037,Mannheim,casual_dining,5,Saturday,4,1,0,cloudy,8.0,0,349,43,306,14.12,4926.5,53.05,19.02,1008.99,92.86,0.2048
2024-04-07,R0037,Mannheim,casual_dining,6,Sunday,4,1,0,cloudy,6.9,0,242,49,193,16.39,3966.86,47.86,19.02,910.21,82.89,0.2295
2024-04-08,R0037,Mannheim,casual_dining,0,Monday,4,0,0,cloudy,6.3,0,211,68,143,12.68,2674.6,38.22,19.02,726.89,69.98,0.2718
2024-04-09,R0037,Mannheim,casual_dining,1,Tuesday,4,0,0,rainy,9.6,0,169,24,145,13.85,2340.23,31.44,19.02,597.89,74.44,0.2555
2024-04-10,R0037,Mannheim,casual_dining,2,Wednesday,4,0,0,sunny,2.5,0,232,51,181,16.29,3778.68,46.31,19.02,880.75,81.6,0.2331
2024-04-11,R0037,Mannheim,casual_dining,3,Thursday,4,0,0,rainy,14.5,0,205,64,141,14.12,2893.6,32.13,19.02,611.17,90.05,0.2112
2024-04-12,R0037,Mannheim,casual_dining,4,Friday,4,0,0,sunny,13.8,0,343,48,295,13.65,4682.13,51.97,19.02,988.41,90.09,0.2111
2024-04-13,R0037,Mannheim,casual_dining,5,Saturday,4,1,0,sunny,17.6,1,389,112,277,13.42,5219.87,63.77,19.02,1212.76,81.86,0.2323
2024-04-14,R0037,Mannheim,casual_dining,6,Sunday,4,1,0,cloudy,21.9,0,253,54,199,13.5,3415.74,45.91,19.02,873.09,74.41,0.2556
2024-04-15,R0037,Mannheim,casual_dining,0,Monday,4,0,0,sunny,10.6,0,286,30,256,13.57,3880.11,47.41,19.02,901.71,81.84,0.2324
2024-04-16,R0037,Mannheim,casual_dining,1,Tuesday,4,0,0,cloudy,14.2,1,209,63,146,13.35,2790.76,36.62,19.02,696.47,76.21,0.2496
2024-04-17,R0037,Mannheim,casual_dining,2,Wednesday,4,0,0,sunny,15.1,0,259,47,212,15.85,4104.44,57.83,19.02,1099.86,70.97,0.268
2024-04-18,R0037,Mannheim,casual_dining,3,Thursday,4,0,0,sunny,10.4,0,304,44,260,16.29,4952.98,55.43,19.02,1054.14,89.36,0.2128
2024-04-19,R0037,Mannheim,casual_dining,4,Friday,4,0,0,rainy,1.0,0,259,26,233,11.61,3006.83,42.79,19.02,813.83,70.27,0.2707
2024-04-20,R0037,Mannheim,casual_dining,5,Saturday,4,1,0,cloudy,18.7,0,316,69,247,14.18,4481.1,45.36,19.02,862.66,98.79,0.1925
2024-04-21,R0037,Mannheim,casual_dining,6,Sunday,4,1,0,sunny,11.7,0,300,72,228,13.61,4082.42,48.5,19.02,922.43,84.17,0.226
2024-04-22,R0037,Mannheim,casual_dining,0,Monday,4,0,0,sunny,15.2,0,202,22,180,12.49,2522.67,27.52,19.02,523.3,91.68,0.2074
2024-04-23,R0037,Mannheim,casual_dining,1,Tuesday,4,0,0,cloudy,17.0,0,213,25,188,12.61,2685.02,33.58,19.02,638.57,79.97,0.2378
2024-04-24,R0037,Mannheim,casual_dining,2,Wednesday,4,0,0,cloudy,10.8,0,246,77,169,14.04,3454.3,39.27,19.02,746.83,87.97,0.2162
2024-04-25,R0037,Mannheim,casual_dining,3,Thursday,4,0,0,cloudy,8.2,0,229,84,145,14.36,3288.87,36.36,19.02,691.56,90.45,0.2103
2024-04-26,R0037,Mannheim,casual_dining,4,Friday,4,0,0,sunny,13.6,0,315,78,237,15.54,4894.15,59.88,19.02,1138.82,81.73,0.2327
2024-04-27,R0037,Mannheim,casual_dining,5,Saturday,4,1,0,cloudy,21.4,0,314,68,246,15.02,4717.53,52.92,19.02,1006.5,89.14,0.2134
2024-04-28,R0037,Mannheim,casual_dining,6,Sunday,4,1,0,sunny,19.3,0,340,67,273,13.8,4693.02,47.74,19.02,907.91,98.31,0.1935
2024-04-29,R0037,Mannheim,casual_dining,0,Monday,4,0,0,rainy,14.3,0,192,42,150,13.64,2619.33,35.94,19.02,683.61,72.87,0.261
2024-04-30,R0037,Mannheim,casual_dining,1,Tuesday,4,0,0,cloudy,14.0,0,248,41,207,15.46,3834.94,46.78,19.02,889.65,81.98,0.232
2024-05-01,R0037,Mannheim,casual_dining,2,Wednesday,5,0,1,sunny,10.8,0,201,19,182,14.82,2978.38,37.77,19.02,718.29,78.86,0.2412
2024-05-02,R0037,Mannheim,casual_dining,3,Thursday,5,0,0,cloudy,6.7,0,234,39,195,12.56,2939.35,37.93,19.02,721.4,77.49,0.2454
2024-05-03,R0037,Mannheim,casual_dining,4,Friday,5,0,0,sunny,10.6,0,333,39,294,15.19,5059.02,59.17,19.02,1125.4,85.49,0.2225
2024-05-04,R0037,Mannheim,casual_dining,5,Saturday,5,1,0,cloudy,15.2,1,414,31,383,12.88,5332.35,64.66,19.02,1229.71,82.47,0.2306
2024-05-05,R0037,Mannheim,casual_dining,6,Sunday,5,1,0,cloudy,25.2,0,283,75,208,14.77,4180.53,61.19,19.02,1163.79,68.32,0.2784
2024-05-06,R0037,Mannheim,casual_dining,0,Monday,5,0,0,cloudy,6.9,0,219,23,196,13.47,2949.81,41.3,19.02,785.38,71.43,0.2662
2024-05-07,R0037,Mannheim,casual_dining,1,Tuesday,5,0,0,cloudy,22.0,1,254,52,202,15.94,4047.64,45.3,19.02,861.6,89.35,0.2129
2024-05-08,R0037,Mannheim,casual_dining,2,Wednesday,5,0,0,sunny,15.1,0,315,90,225,13.96,4396.61,51.36,19.02,976.79,85.6,0.2222
2024-05-09,R0037,Mannheim,casual_dining,3,Thursday,5,0,1,rainy,14.2,0,165,40,125,15.28,2521.85,30.24,19.02,575.12,83.4,0.2281
2024-05-10,R0037,Mannheim,casual_dining,4,Friday,5,0,0,cloudy,2.8,0,262,59,203,13.26,3475.21,41.28,19.02,785.12,84.18,0.2259
2024-05-11,R0037,Mannheim,casual_dining,5,Saturday,5,1,0,cloudy,11.0,1,312,73,239,13.52,4217.66,54.05,19.02,1027.94,78.03,0.2437
2024-05-12,R0037,Mannheim,casual_dining,6,Sunday,5,1,0,cloudy,8.0,0,269,44,225,14.82,3987.9,51.87,19.02,986.56,76.88,0.2474
2024-05-13,R0037,Mannheim,casual_dining,0,Monday,5,0,0,sunny,16.9,1,251,19,232,14.1,3539.99,40.76,19.02,775.24,86.85,0.219
2024-05-14,R0037,Mannheim,casual_dining,1,Tuesday,5,0,0,sunny,17.3,0,202,32,170,13.08,2641.94,33.46,19.02,636.43,78.95,0.2409
2024-05-15,R0037,Mannheim,casual_dining,2,Wednesday,5,0,0,sunny,11.1,0,257,91,166,13.31,3420.2,43.96,19.02,836.1,77.8,0.2445
2024-05-16,R0037,Mannheim,casual_dining,3,Thursday,5,0,0,rainy,15.7,0,270,70,200,13.16,3551.98,46.52,19.02,884.76,76.35,0.2491
2024-05-17,R0037,Mannheim,casual_dining,4,Friday,5,0,0,sunny,5.9,0,314,46,268,13.25,4159.35,43.24,19.02,822.45,96.18,0.1977
2024-05-18,R0037,Mannheim,casual_dining,5,Saturday,5,1,0,cloudy,12.5,0,308,65,243,15.37,4735.45,58.46,19.02,1111.74,81.01,0.2348
2024-05-19,R0037,Mannheim,casual_dining,6,Sunday,5,1,0,rainy,6.4,0,291,79,212,13.63,3965.6,41.58,19.02,790.83,95.37,0.1994
2024-05-20,R0037,Mannheim,casual_dining,0,Monday,5,0,1,cloudy,16.5,0,178,32,146,15.51,2761.59,31.82,19.02,605.09,86.8,0.2191
2024-05-21,R0037,Mannheim,casual_dining,1,Tuesday,5,0,0,cloudy,12.1,0,211,44,167,12.26,2587.73,28.67,19.02,545.21,90.27,0.2107
2024-05-22,R0037,Mannheim,casual_dining,2,Wednesday,5,0,0,sunny,19.3,0,249,77,172,13.45,3349.35,36.94,19.02,702.54,90.67,0.2098
2024-05-23,R0037,Mannheim,casual_dining,3,Thursday,5,0,0,sunny,12.8,0,272,40,232,13.52,3676.16,43.18,19.02,821.21,85.14,0.2234
2024-05-24,R0037,Mannheim,casual_dining,4,Friday,5,0,0,cloudy,9.7,0,300,33,267,13.68,4104.61,51.56,19.02,980.55,79.61,0.2389
2024-05-25,R0037,Mannheim,casual_dining,5,Saturday,5,1,0,rainy,9.7,0,297,58,239,13.13,3900.36,42.95,19.02,816.86,90.81,0.2094
2024-05-26,R0037,Mannheim,casual_dining,6,Sunday,5,1,0,sunny,8.6,1,297,67,230,15.14,4496.36,55.29,19.02,1051.54,81.32,0.2339
2024-05-27,R0037,Mannheim,casual_dining,0,Monday,5,0,0,cloudy,16.2,1,289,46,243,16.46,4756.43,51.62,19.02,981.83,92.14,0.2064
2024-05-28,R0037,Mannheim,casual_dining,1,Tuesday,5,0,0,cloudy,2.3,0,241,47,194,12.53,3019.43,34.01,19.02,646.76,88.79,0.2142
2024-05-29,R0037,Mannheim,casual_dining,2,Wednesday,5,0,0,cloudy,7.2,0,246,78,168,14.68,3612.28,42.47,19.02,807.8,85.05,0.2236
2024-05-30,R0037,Mannheim,casual_dining,3,Thursday,5,0,0,sunny,11.8,0,275,76,199,12.92,3551.84,44.85,19.02,852.95,79.2,0.2401
2024-05-31,R0037,Mannheim,casual_dining,4,Friday,5,0,0,sunny,14.4,0,307,78,229,16.45,5050.6,56.67,19.02,1077.88,89.12,0.2134
2024-06-01,R0037,Mannheim,casual_dining,5,Saturday,6,1,0,sunny,31.4,0,291,80,211,13.35,3885.25,33.98,19.02,646.17,114.35,0.1663
2024-06-02,R0037,Mannheim,casual_dining,6,Sunday,6,1,0,cloudy,32.1,0,294,57,237,14.33,4213.73,45.36,19.02,862.72,92.89,0.2047
2024-06-03,R0037,Mannheim,casual_dining,0,Monday,6,0,0,sunny,27.8,0,190,55,135,14.94,2839.12,39.9,19.02,758.83,71.16,0.2673
2024-06-04,R0037,Mannheim,casual_dining,1,Tuesday,6,0,0,sunny,22.0,0,231,86,145,15.39,3554.44,44.7,19.02,850.14,79.52,0.2392
2024-06-05,R0037,Mannheim,casual_dining,2,Wednesday,6,0,0,rainy,29.5,0,203,27,176,14.67,2977.34,39.58,19.02,752.78,75.22,0.2528
2024-06-06,R0037,Mannheim,casual_dining,3,Thursday,6,0,0,sunny,33.5,0,367,124,243,15.84,5811.88,72.57,19.02,1380.21,80.09,0.2375
2024-06-07,R0037,Mannheim,casual_dining,4,Friday,6,0,0,cloudy,17.9,0,274,59,215,12.92,3540.58,37.6,19.02,715.12,94.16,0.202
2024-06-08,R0037,Mannheim,casual_dining,5,Saturday,6,1,0,sunny,16.3,1,380,138,242,14.16,5381.04,63.73,19.02,1212.05,84.44,0.2252
2024-06-09,R0037,Mannheim,casual_dining,6,Sunday,6,1,0,sunny,13.7,1,247,42,205,14.27,3523.58,41.66,19.02,792.33,84.58,0.2249
2024-06-10,R0037,Mannheim,casual_dining,0,Monday,6,0,0,rainy,23.7,0,190,32,158,14.08,2674.9,33.63,19.02,639.53,79.55,0.2391
2024-06-11,R0037,Mannheim,casual_dining,1,Tuesday,6,0,0,sunny,20.5,0,244,43,201,12.79,3120.78,38.92,19.02,740.15,80.19,0.2372
2024-06-12,R0037,Mannheim,casual_dining,2,Wednesday,6,0,0,sunny,16.9,1,263,56,207,15.79,4152.4,47.91,19.02,911.12,86.68,0.2194
2024-06-13,R0037,Mannheim,casual_dining,3,Thursday,6,0,0,sunny,25.5,0,250,32,218,14.04,3509.73,44.51,19.02,846.59,78.85,0.2412
2024-06-14,R0037,Mannheim,casual_dining,4,Friday,6,0,0,sunny,19.6,0,331,90,241,13.24,4381.03,50.01,19.02,951.18,87.6,0.2171
2024-06-15,R0037,Mannheim,casual_dining,5,Saturday,6,1,0,cloudy,23.5,1,347,91,256,15.07,5228.16,65.61,19.02,1247.89,79.68,0.2387
2024-06-16,R0037,Mannheim,casual_dining,6,Sunday,6,1,0,cloudy,23.7,0,256,63,193,11.05,2828.6,30.69,19.02,583.78,92.15,0.2064
2024-06-17,R0037,Mannheim,casual_dining,0,Monday,6,0,0,sunny,22.4,0,222,52,170,13.32,2957.14,33.71,19.02,641.14,87.72,0.2168
2024-06-18,R0037,Mannheim,casual_dining,1,Tuesday,6,0,0,sunny,19.3,0,185,25,160,13.81,2555.58,34.48,19.02,655.79,74.12,0.2566
2024-06-19,R0037,Mannheim,casual_dining,2,Wednesday,6,0,0,sunny,18.9,0,258,58,200,13.36,3448.07,42.18,19.02,802.15,81.75,0.2326
2024-06-20,R0037,Mannheim,casual_dining,3,Thursday,6,0,0,sunny,14.5,0,224,32,192,16.55,3706.28,47.47,19.02,902.89,78.07,0.2436
2024-06-21,R0037,Mannheim,casual_dining,4,Friday,6,0,0,sunny,24.9,0,259,71,188,15.4,3987.6,55.01,19.02,1046.17,72.49,0.2624
2024-06-22,R0037,Mannheim,casual_dining,5,Saturday,6,1,0,sunny,17.8,0,389,74,315,14.44,5616.41,61.32,19.02,1166.27,91.59,0.2077
2024-06-23,R0037,Mannheim,casual_dining,6,Sunday,6,1,0,sunny,28.9,0,315,62,253,15.32,4824.8,58.42,19.02,1111.16,82.58,0.2303
2024-06-24,R0037,Mannheim,casual_dining,0,Monday,6,0,0,sunny,24.1,0,233,74,159,13.88,3233.84,36.3,19.02,690.37,89.09,0.2135
2024-06-25,R0037,Mannheim,casual_dining,1,Tuesday,6,0,0,sunny,22.3,0,223,49,174,15.53,3464.19,48.56,19.02,923.53,71.34,0.2666
2024-06-26,R0037,Mannheim,casual_dining,2,Wednesday,6,0,0,sunny,20.3,0,211,32,179,13.32,2809.56,31.72,19.02,603.22,88.58,0.2147
2024-06-27,R0037,Mannheim,casual_dining,3,Thursday,6,0,0,cloudy,23.6,0,239,35,204,15.36,3670.95,42.26,19.02,803.66,86.87,0.2189
2024-06-28,R0037,Mannheim,casual_dining,4,Friday,6,0,0,sunny,24.4,1,300,103,197,17.73,5318.58,65.16,19.02,1239.33,81.62,0.233
2024-06-29,R0037,Mannheim,casual_dining,5,Saturday,6,1,0,sunny,24.6,0,283,32,251,12.83,3630.22,50.86,19.02,967.25,71.38,0.2664
2024-06-30,R0037,Mannheim,casual_dining,6,Sunday,6,1,0,cloudy,20.5,0,260,44,216,14.01,3643.47,51.34,19.02,976.36,70.97,0.268
2024-07-01,R0037,Mannheim,casual_dining,0,Monday,7,0,0,rainy,23.6,0,217,42,175,14.45,3135.28,32.07,19.02,609.88,97.77,0.1945
2024-07-02,R0037,Mannheim,casual_dining,1,Tuesday,7,0,0,sunny,26.7,0,211,28,183,15.37,3242.68,34.97,19.02,665.04,92.73,0.2051
2024-07-03,R0037,Mannheim,casual_dining,2,Wednesday,7,0,0,sunny,19.5,0,258,89,169,13.8,3561.0,40.56,19.02,771.48,87.79,0.2166
2024-07-04,R0037,Mannheim,casual_dining,3,Thursday,7,0,0,sunny,28.8,0,250,50,200,15.43,3857.88,38.55,19.02,733.14,100.08,0.19
2024-07-05,R0037,Mannheim,casual_dining,4,Friday,7,0,0,sunny,26.8,0,244,22,222,14.07,3433.99,41.66,19.02,792.25,82.44,0.2307
2024-07-06,R0037,Mannheim,casual_dining,5,Saturday,7,1,0,sunny,23.5,1,355,105,250,14.46,5132.81,50.8,19.02,966.07,101.05,0.1882
2024-07-07,R0037,Mannheim,casual_dining,6,Sunday,7,1,0,sunny,25.7,1,320,31,289,12.37,3958.61,50.64,19.02,963.06,78.18,0.2433
2024-07-08,R0037,Mannheim,casual_dining,0,Monday,7,0,0,cloudy,20.9,0,171,25,146,13.38,2287.34,20.49,19.02,389.66,111.64,0.1704
2024-07-09,R0037,Mannheim,casual_dining,1,Tuesday,7,0,0,sunny,22.0,0,231,19,212,12.09,2792.44,31.45,19.02,598.16,88.79,0.2142
2024-07-10,R0037,Mannheim,casual_dining,2,Wednesday,7,0,0,sunny,24.0,0,271,74,197,15.09,4089.38,50.81,19.02,966.41,80.48,0.2363
2024-07-11,R0037,Mannheim,casual_dining,3,Thursday,7,0,0,sunny,17.5,0,266,25,241,14.21,3780.09,41.96,19.02,798.01,90.09,0.2111
2024-07-12,R0037,Mannheim,casual_dining,4,Friday,7,0,0,sunny,26.5,0,301,87,214,13.09,3939.33,50.18,19.02,954.45,78.5,0.2423
2024-07-13,R0037,Mannheim,casual_dining,5,Saturday,7,1,0,cloudy,27.9,0,302,68,234,14.86,4487.71,49.24,19.02,936.4,91.15,0.2087
2024-07-14,R0037,Mannheim,casual_dining,6,Sunday,7,1,0,cloudy,24.6,0,269,44,225,15.02,4039.83,49.8,19.02,947.16,81.12,0.2345
2024-07-15,R0037,Mannheim,casual_dining,0,Monday,7,0,0,cloudy,19.9,0,228,65,163,16.0,3646.99,52.34,19.02,995.35,69.68,0.2729
2024-07-16,R0037,Mannheim,casual_dining,1,Tuesday,7,0,0,cloudy,30.1,0,205,61,144,13.62,2793.12,33.18,19.02,630.99,84.19,0.2259
2024-07-17,R0037,Mannheim,casual_dining,2,Wednesday,7,0,0,cloudy,27.6,0,186,46,140,12.9,2399.09,24.58,19.02,467.53,97.59,0.1949
2024-07-18,R0037,Mannheim,casual_dining,3,Thursday,7,0,0,sunny,18.1,1,298,84,214,16.89,5033.89,56.89,19.02,1081.98,88.48,0.2149
2024-07-19,R0037,Mannheim,casual_dining,4,Friday,7,0,0,sunny,23.1,0,304,76,228,13.64,4146.19,52.05,19.02,989.98,79.65,0.2388
2024-07-20,R0037,Mannheim,casual_dining,5,Saturday,7,1,0,sunny,23.3,0,396,56,340,15.9,6297.0,77.52,19.02,1474.38,81.23,0.2341
2024-07-21,R0037,Mannheim,casual_dining,6,Sunday,7,1,0,cloudy,33.6,0,327,70,257,13.14,4295.57,51.96,19.02,988.29,82.66,0.2301
2024-07-22,R0037,Mannheim,casual_dining,0,Monday,7,0,0,sunny,16.5,0,175,27,148,14.76,2583.69,30.96,19.02,588.78,83.46,0.2279
2024-07-23,R0037,Mannheim,casual_dining,1,Tuesday,7,0,0,sunny,10.5,0,213,45,168,12.03,2563.28,30.16,19.02,573.65,84.98,0.2238
2024-07-24,R0037,Mannheim,casual_dining,2,Wednesday,7,0,0,sunny,30.8,0,207,77,130,14.29,2957.14,36.86,19.02,701.09,80.22,0.2371
2024-07-25,R0037,Mannheim,casual_dining,3,Thursday,7,0,0,sunny,26.3,0,253,59,194,14.37,3636.68,44.55,19.02,847.32,81.63,0.233
2024-07-26,R0037,Mannheim,casual_dining,4,Friday,7,0,0,cloudy,21.7,0,257,45,212,15.79,4057.93,52.61,19.02,1000.66,77.13,0.2466
2024-07-27,R0037,Mannheim,casual_dining,5,Saturday,7,1,0,sunny,17.6,0,355,128,227,12.43,4413.72,64.34,19.02,1223.6,68.6,0.2772
2024-07-28,R0037,Mannheim,casual_dining,6,Sunday,7,1,0,cloudy,26.5,1,278,56,222,13.45,3738.3,36.69,19.02,697.77,101.89,0.1867
2024-07-29,R0037,Mannheim,casual_dining,0,Monday,7,0,0,rainy,24.7,0,174,53,121,14.81,2577.68,27.81,19.02,528.94,92.68,0.2052
2024-07-30,R0037,Mannheim,casual_dining,1,Tuesday,7,0,0,sunny,29.0,0,247,43,204,12.18,3009.38,32.79,19.02,623.56,91.79,0.2072
2024-07-31,R0037,Mannheim,casual_dining,2,Wednesday,7,0,0,cloudy,20.7,0,238,69,169,14.79,3521.06,40.56,19.02,771.37,86.81,0.2191
2024-08-01,R0037,Mannheim,casual_dining,3,Thursday,8,0,0,rainy,22.5,0,233,52,181,15.43,3594.58,43.58,19.02,828.84,82.48,0.2306
2024-08-02,R0037,Mannheim,casual_dining,4,Friday,8,0,0,cloudy,22.7,0,265,45,220,14.58,3864.45,48.2,19.02,916.79,80.17,0.2372
2024-08-03,R0037,Mannheim,casual_dining,5,Saturday,8,1,0,sunny,29.2,1,369,70,299,11.87,4378.81,64.76,19.02,1231.69,67.61,0.2813
2024-08-04,R0037,Mannheim,casual_dining,6,Sunday,8,1,0,cloudy,23.2,0,228,53,175,14.56,3320.56,39.63,19.02,753.66,83.79,0.227
2024-08-05,R0037,Mannheim,casual_dining,0,Monday,8,0,0,sunny,27.5,0,228,64,164,13.98,3188.37,37.41,19.02,711.56,85.22,0.2232
2024-08-06,R0037,Mannheim,casual_dining,1,Tuesday,8,0,0,sunny,17.5,0,206,46,160,17.19,3542.13,40.14,19.02,763.42,88.24,0.2155
2024-08-07,R0037,Mannheim,casual_dining,2,Wednesday,8,0,0,cloudy,25.7,0,249,19,230,14.55,3623.86,43.08,19.02,819.39,84.11,0.2261
2024-08-08,R0037,Mannheim,casual_dining,3,Thursday,8,0,0,sunny,22.2,0,229,48,181,16.16,3700.98,43.88,19.02,834.54,84.34,0.2255
2024-08-09,R0037,Mannheim,casual_dining,4,Friday,8,0,0,sunny,20.5,0,295,66,229,14.86,4385.09,57.47,19.02,1092.96,76.31,0.2492
2024-08-10,R0037,Mannheim,casual_dining,5,Saturday,8,1,0,rainy,30.7,0,265,46,219,14.48,3837.81,41.35,19.02,786.47,92.81,0.2049
2024-08-11,R0037,Mannheim,casual_dining,6,Sunday,8,1,0,sunny,22.5,0,273,63,210,16.33,4459.28,58.86,19.02,1119.38,75.76,0.251
2024-08-12,R0037,Mannheim,casual_dining,0,Monday,8,0,0,rainy,28.4,0,179,42,137,15.53,2780.08,35.05,19.02,666.64,79.31,0.2398
2024-08-13,R0037,Mannheim,casual_dining,1,Tuesday,8,0,0,sunny,25.1,0,224,34,190,12.69,2842.91,32.17,19.02,611.87,88.37,0.2152
2024-08-14,R0037,Mannheim,casual_dining,2,Wednesday,8,0,0,sunny,26.0,0,254,117,137,14.32,3638.31,44.52,19.02,846.72,81.72,0.2327
2024-08-15,R0037,Mannheim,casual_dining,3,Thursday,8,0,0,sunny,16.0,0,199,38,161,14.58,2901.56,41.5,19.02,789.2,69.92,0.272
2024-08-16,R0037,Mannheim,casual_dining,4,Friday,8,0,0,sunny,17.2,0,262,46,216,16.32,4277.07,46.75,19.02,889.06,91.5,0.2079
2024-08-17,R0037,Mannheim,casual_dining,5,Saturday,8,1,0,sunny,20.7,0,282,42,240,12.25,3454.28,37.8,19.02,718.83,91.39,0.2081
2024-08-18,R0037,Mannheim,casual_dining,6,Sunday,8,1,0,sunny,24.2,0,200,40,160,13.14,2627.27,30.28,19.02,575.82,86.78,0.2192
2024-08-19,R0037,Mannheim,casual_dining,0,Monday,8,0,0,rainy,23.3,0,215,57,158,10.97,2358.12,27.26,19.02,518.43,86.51,0.2198
2024-08-20,R0037,Mannheim,casual_dining,1,Tuesday,8,0,0,cloudy,22.4,0,198,72,126,16.32,3232.01,38.34,19.02,729.14,84.3,0.2256
2024-08-21,R0037,Mannheim,casual_dining,2,Wednesday,8,0,0,rainy,14.9,0,235,16,219,12.77,3000.1,33.45,19.02,636.19,89.69,0.2121
2024-08-22,R0037,Mannheim,casual_dining,3,Thursday,8,0,0,rainy,26.2,0,231,48,183,12.32,2845.33,34.93,19.02,664.24,81.47,0.2334
2024-08-23,R0037,Mannheim,casual_dining,4,Friday,8,0,0,sunny,26.1,0,261,80,181,15.37,4011.0,35.79,19.02,680.61,112.08,0.1697
2024-08-24,R0037,Mannheim,casual_dining,5,Saturday,8,1,0,sunny,30.6,0,346,73,273,13.75,4757.95,62.31,19.02,1185.08,76.36,0.2491
2024-08-25,R0037,Mannheim,casual_dining,6,Sunday,8,1,0,cloudy,23.7,0,254,53,201,12.29,3120.6,38.66,19.02,735.34,80.71,0.2356
2024-08-26,R0037,Mannheim,casual_dining,0,Monday,8,0,0,sunny,20.9,0,191,59,132,14.79,2824.05,29.08,19.02,553.07,97.11,0.1958
2024-08-27,R0037,Mannheim,casual_dining,1,Tuesday,8,0,0,sunny,20.0,0,251,49,202,15.64,3926.47,45.46,19.02,864.56,86.38,0.2202
2024-08-28,R0037,Mannheim,casual_dining,2,Wednesday,8,0,0,sunny,21.1,1,260,33,227,14.3,3717.18,46.51,19.02,884.58,79.92,0.238
2024-08-29,R0037,Mannheim,casual_dining,3,Thursday,8,0,0,sunny,26.0,0,237,78,159,16.4,3886.4,43.23,19.02,822.19,89.9,0.2116
2024-08-30,R0037,Mannheim,casual_dining,4,Friday,8,0,0,sunny,31.6,0,255,86,169,13.52,3447.92,42.11,19.02,800.85,81.88,0.2323
2024-08-31,R0037,Mannheim,casual_dining,5,Saturday,8,1,0,cloudy,23.5,1,334,105,229,13.8,4607.9,56.23,19.02,1069.4,81.95,0.2321
2024-09-01,R0037,Mannheim,casual_dining,6,Sunday,9,1,0,rainy,19.0,0,269,80,189,13.69,3682.92,37.36,19.02,710.6,98.57,0.1929
2024-09-02,R0037,Mannheim,casual_dining,0,Monday,9,0,0,cloudy,15.7,0,163,34,129,15.66,2553.21,31.88,19.02,606.33,80.09,0.2375
2024-09-03,R0037,Mannheim,casual_dining,1,Tuesday,9,0,0,sunny,12.5,0,186,23,163,15.23,2832.49,33.42,19.02,635.6,84.76,0.2244
2024-09-04,R0037,Mannheim,casual_dining,2,Wednesday,9,0,0,cloudy,6.8,0,234,50,184,15.25,3568.78,43.56,19.02,828.36,81.94,0.2321
2024-09-05,R0037,Mannheim,casual_dining,3,Thursday,9,0,0,sunny,17.8,0,215,23,192,14.27,3067.97,41.85,19.02,795.86,73.32,0.2594
2024-09-06,R0037,Mannheim,casual_dining,4,Friday,9,0,0,sunny,10.5,0,267,53,214,13.32,3556.88,38.34,19.02,729.16,92.77,0.205
2024-09-07,R0037,Mannheim,casual_dining,5,Saturday,9,1,0,cloudy,7.7,0,257,32,225,17.18,4415.43,49.14,19.02,934.65,89.85,0.2117
2024-09-08,R0037,Mannheim,casual_dining,6,Sunday,9,1,0,cloudy,15.6,0,255,55,200,15.11,3851.96,45.51,19.02,865.48,84.65,0.2247
2024-09-09,R0037,Mannheim,casual_dining,0,Monday,9,0,0,cloudy,16.5,0,142,24,118,14.92,2118.13,28.64,19.02,544.69,73.96,0.2572
2024-09-10,R0037,Mannheim,casual_dining,1,Tuesday,9,0,0,rainy,15.5,0,220,43,177,13.58,2988.55,31.12,19.02,591.89,96.03,0.1981
2024-09-11,R0037,Mannheim,casual_dining,2,Wednesday,9,0,0,sunny,16.7,0,219,78,141,17.33,3794.19,46.74,19.02,888.97,81.17,0.2343
2024-09-12,R0037,Mannheim,casual_dining,3,Thursday,9,0,0,sunny,8.4,1,323,78,245,17.62,5691.74,73.47,19.02,1397.36,77.47,0.2455
2024-09-13,R0037,Mannheim,casual_dining,4,Friday,9,0,0,sunny,21.6,0,264,41,223,14.29,3771.52,45.34,19.02,862.28,83.19,0.2286
2024-09-14,R0037,Mannheim,casual_dining,5,Saturday,9,1,0,cloudy,4.2,0,273,49,224,16.63,4539.84,56.07,19.02,1066.32,80.97,0.2349
2024-09-15,R0037,Mannheim,casual_dining,6,Sunday,9,1,0,cloudy,9.8,0,244,49,195,13.62,3322.74,43.64,19.02,830.0,76.14,0.2498
2024-09-16,R0037,Mannheim,casual_dining,0,Monday,9,0,0,cloudy,10.6,0,209,30,179,16.4,3427.64,45.59,19.02,866.98,75.19,0.2529
2024-09-17,R0037,Mannheim,casual_dining,1,Tuesday,9,0,0,cloudy,18.6,0,136,12,124,17.53,2384.03,34.62,19.02,658.4,68.87,0.2762
2024-09-18,R0037,Mannheim,casual_dining,2,Wednesday,9,0,0,cloudy,6.2,0,207,34,173,17.18,3556.99,46.64,19.02,887.02,76.27,0.2494
2024-09-19,R0037,Mannheim,casual_dining,3,Thursday,9,0,0,sunny,14.6,0,233,47,186,15.88,3701.2,51.08,19.02,971.42,72.46,0.2625
2024-09-20,R0037,Mannheim,casual_dining,4,Friday,9,0,0,cloudy,13.9,0,302,65,237,14.28,4312.51,53.13,19.02,1010.47,81.17,0.2343
